feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged,source_table
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3350652424459105,0.1509349085807975,0.8999153020892151,0.2585118839433707,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3359960642576964,0.1513476896748431,0.8988565782044043,0.2590731548539344,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3368910726292043,0.1517458196374135,0.8976919819311123,0.2596075829867578,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3377953191759199,0.1521383696765345,0.89649209486166,0.2601313815543574,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3387719822322106,0.1525002855923184,0.895115753811406,0.2606019819477337,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3396821332972611,0.1528729318452075,0.8937747035573123,0.2610887460503188,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3406386782410053,0.153235483049923,0.8923630717108978,0.2615567623480734,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3414928712753269,0.1536748600632757,0.8913749294184077,0.2621538589280525,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3424230666219414,0.1541168062453041,0.8903867871259176,0.2627536541295439,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3433217812451336,0.154526442322435,0.8891869000564653,0.2632962186959543,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3442722191037919,0.1549199507389162,0.8878811405985318,0.2638096636188239,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3451531346519111,0.1553404060637535,0.8867165443252399,0.2643673323372825,curve_sample
